dataset,scenario,method,strategy_group,strategy,mean,std,min,max
synthetic_base,threshold_optimization,Random Undersampling + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Random Undersampling + RF,ghost,ghost_f1,0.7533333333333333,0.011547005383792535,0.74,0.76
synthetic_base,threshold_optimization,Random Undersampling + RF,ghost,ghost_g_mean,0.7133333333333333,0.015275252316519477,0.7,0.73
synthetic_base,threshold_optimization,Random Undersampling + RF,ghost,ghost_kappa,0.7533333333333333,0.011547005383792535,0.74,0.76
synthetic_base,threshold_optimization,Random Undersampling + RF,ghost,ghost_mcc,0.7533333333333333,0.011547005383792535,0.74,0.76
synthetic_base,threshold_optimization,Random Undersampling + RF,ghost,ghost_youden,0.71,0.020000000000000018,0.69,0.73
synthetic_base,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_f1,0.7600000000000001,0.0,0.76,0.76
synthetic_base,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_g_mean,0.6833333333333335,0.011547005383792535,0.67,0.6900000000000001
synthetic_base,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_mcc,0.7600000000000001,0.0,0.76,0.76
synthetic_base,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_youden,0.6833333333333335,0.011547005383792535,0.67,0.6900000000000001
synthetic_base,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_f1,0.66,0.010000000000000009,0.65,0.67
synthetic_base,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_g_mean,0.48,0.029999999999999992,0.45,0.51
synthetic_base,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_mcc,0.66,0.010000000000000009,0.65,0.67
synthetic_base,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_youden,0.48,0.029999999999999992,0.45,0.51
synthetic_base,threshold_optimization,SMOTE + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,SMOTE + RF,ghost,ghost_f1,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE + RF,ghost,ghost_g_mean,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE + RF,ghost,ghost_kappa,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE + RF,ghost,ghost_mcc,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE + RF,ghost,ghost_youden,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE + RF,train_optimized,train_best_f1,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE + RF,train_optimized,train_best_g_mean,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE + RF,train_optimized,train_best_mcc,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE + RF,train_optimized,train_best_youden,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_f1,0.4466666666666667,0.055075705472860996,0.41000000000000003,0.51
synthetic_base,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_g_mean,0.31666666666666665,0.011547005383792533,0.31,0.33
synthetic_base,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_mcc,0.4466666666666667,0.055075705472860996,0.41000000000000003,0.51
synthetic_base,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_youden,0.31666666666666665,0.011547005383792533,0.31,0.33
synthetic_base,threshold_optimization,SMOTE-ENN + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_f1,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_g_mean,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_kappa,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_mcc,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_youden,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_f1,0.7933333333333333,0.03055050463303897,0.76,0.8200000000000001
synthetic_base,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_g_mean,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_mcc,0.7933333333333333,0.03055050463303897,0.76,0.8200000000000001
synthetic_base,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_youden,0.75,0.017320508075688787,0.73,0.76
synthetic_base,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_f1,0.5066666666666667,0.04041451884327381,0.47000000000000003,0.55
synthetic_base,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_g_mean,0.3166666666666667,0.040414518843273815,0.27,0.34
synthetic_base,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_mcc,0.5066666666666667,0.04041451884327381,0.47000000000000003,0.55
synthetic_base,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_youden,0.3166666666666667,0.040414518843273815,0.27,0.34
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_f1,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_g_mean,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_kappa,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_mcc,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_youden,0.3033333333333333,0.015275252316519486,0.29,0.32
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_f1,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_g_mean,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_mcc,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_youden,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_f1,0.4466666666666667,0.055075705472860996,0.41000000000000003,0.51
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_g_mean,0.31666666666666665,0.011547005383792533,0.31,0.33
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_mcc,0.4466666666666667,0.055075705472860996,0.41000000000000003,0.51
synthetic_base,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_youden,0.31666666666666665,0.011547005383792533,0.31,0.33
